year,genero,tengo_edad,Dónde estás trabajando,Años de experiencia,antiguedad_en_la_empresa_actual,Años en el puesto actual,cuantas_personas_tenes_a_cargo,maximo_nivel_de_estudios,estado,carrera,Trabajo de,dedicacion,ultimo_salario_mensual_o_retiro_bruto_en_pesos_argentinos,ultimo_salario_mensual_o_retiro_neto_en_pesos_argentinos,¿Qué tan conforme estás con tus ingresos laborales?,recibio_actualizacion_de_ingresos,¿De qué % fue el ajuste total acumulado?,recibis_algun_tipo_de_bono,a_que_esta_atado_el_bono,Cantidad de personas en tu organización,¿La recomendás como un buen lugar para trabajar?,contas_con_beneficios_adicionales,si_tu_sueldo_esta_dolarizado_cual_fue_el_ultimo_valor_del_dolar_que_tomaron,Modalidad de trabajo,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,que_tanto_estas_usando_copilotchatgpt_u_otras_herramientas_de_ia_para_tu_trabajo,estas_buscando_trabajo,seniority,sueldo_bruto_en_dolares,sueldo_neto_en_dolares,source_file,estudios_estado,carrera_categoria
2025,Hombre Cis,35,Resto del país,8,1,1,0.0,Terciario,Completo,Tecnicatura Superior en Informatica Aplicada,Desarrollo e Ingeniería,Full-Time,5676975,4074578,2,No,0,Un sueldo,Performance individual,1 (solamente yo),8,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1100,100% remoto,0,0,"No, pero escucho ofertas.",Senior,5161,3704,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,35,Capital,6,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,3500000,3500000,3,No,0,No,No recibo bono,De 201 a 500 personas,6,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas",1000,100% remoto,0,5,"No, pero escucho ofertas.",Senior,3500,3500,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,25,Resto del país,3,3,3,0.0,Universitario,En curso,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,1260000,1200000,2,No,0,Menos de un sueldo,Performance individual,De 11  a 50  personas,7,"Clases de idiomas, Horarios flexibles",1074,Híbrido (presencial y remoto),1,1,"No, pero escucho ofertas.",Semi-Senior,1173,1117,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2025,Hombre Cis,39,Buenos Aires,13,1,10,0.0,Universitario,Completo,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,3200000,3000000,1,No,0,Un sueldo,SAC,De 1001 a 2000 personas,5,Horarios flexibles,1074,100% remoto,0,5,"No, pero escucho ofertas.",Senior,2980,2793,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Hombre Cis,30,Buenos Aires,10,0,7,0.0,Terciario,Completo,Tecnicatura Superior en Programación,Desarrollo e Ingeniería,Full-Time,10000000,8300000,4,No,0,No,No recibo bono,1 (solamente yo),8,"Abono de Internet, Vacaciones flexibles (adicionales a las reglamentarias)",1000,100% remoto,0,5,"No, pero escucho ofertas.",Senior,10000,8300,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,29,Capital,3,0,0,0.0,,,,Desarrollo e Ingeniería,Full-Time,2100000,2000000,2,No,0,No,No recibo bono,De 51 a 100 personas,9,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,5,"No, pero escucho ofertas.",Semi-Senior,1955,1862,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,23,Centro,2,0,0,0.0,Universitario,Completo,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,1070000,1061419,2,No,0,No,No recibo bono,De 11  a 50  personas,4,Ninguna de las anteriores,1070,100% remoto,0,5,"Sí, estoy buscando activamente.",Junior,1000,992,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Hombre Cis,32,Buenos Aires,8,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,3650000,3650000,3,No,0,No,No recibo bono,De 101 a 200 personas,7,"Abono de celular, Capacitaciones y/o cursos, Horarios flexibles",1050,100% remoto,0,2,"No, pero escucho ofertas.",Senior,3476,3476,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,39,Resto del país,7,2,3,4.0,,,,Desarrollo e Ingeniería,Full-Time,2300000,2300000,4,Dos,30,No,No recibo bono,De 201 a 500 personas,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,5,"No, estoy muy conforme.",Senior,2142,2142,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,24,Buenos Aires,4,1,1,0.0,Universitario,En curso,Tecnicatura en Informática,Desarrollo e Ingeniería,Full-Time,1879085,1559641,3,Más de tres,151,Menos de un sueldo,Clausula de garantía,De 501 a 1000 personas,7,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Cuota para universidad / posgrados, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)","tc bna 1004,50",100% remoto,0,4,"No, pero escucho ofertas.",Semi-Senior,1871,1553,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,31,Centro,6,0,6,0.0,,,,Datos y Analítica,Full-Time,6000000,5900000,4,No,0,No,No recibo bono,De 201 a 500 personas,7,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Viáticos",1074,100% remoto,0,2,"No, pero escucho ofertas.",Senior,5587,5493,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,30,Buenos Aires,6,1,6,0.0,Posgrado/Especialización,Completo,Diseño Gráfico,Diseño y Experiencia de Usuario,Full-Time,4000000,3700000,3,No,0,No,No recibo bono,De 2 a 10 personas,9,Ninguna de las anteriores,1030,100% remoto,0,5,"No, estoy muy conforme.",Senior,3883,3592,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,NO_IT
2025,Hombre Cis,43,Capital,3,3,3,0.0,Universitario,Completo,Licenciatura en Periodismo,Desarrollo e Ingeniería,Full-Time,2657000,2400000,3,No,0,De uno a tres sueldos,Performance individual,De 51 a 100 personas,8,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",991,100% remoto,0,0,"No, pero escucho ofertas.",Semi-Senior,2681,2422,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Hombre Cis,31,Buenos Aires,6,0,6,0.0,Universitario,Incompleto,Licenciatura en Sistemas,Desarrollo e Ingeniería,Full-Time,2814000,2814000,2,No,0,Un sueldo,"Un mes de sueldo por cada año transcurrido en la empresa, o el proporcional en caso de que no cumplas el año.",De 1001 a 2000 personas,6,Ninguna de las anteriores,1074,100% remoto,0,2,"No, pero escucho ofertas.",Senior,2620,2620,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Hombre Cis,27,Capital,6,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,4100000,4100000,3,No,0,No,No recibo bono,De 201 a 500 personas,7,Ninguna de las anteriores,1074,100% remoto,0,3,"No, pero escucho ofertas.",Senior,3818,3818,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,30,Capital,4,0,0,0.0,Universitario,Completo,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,3390000,2952795,3,Dos,13,No,No recibo bono,Más de 10000 personas,9,"Abono de Internet, Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1023,100% remoto,0,3,"No, estoy muy conforme.",Semi-Senior,3314,2886,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Hombre Cis,37,Buenos Aires,3,3,0,3.0,Posdoctorado,Completo,Licenciatura en Ciencias Físicas,Desarrollo e Ingeniería,Full-Time,2160000,2160000,2,Uno,66,No,No recibo bono,De 11  a 50  personas,8,Horarios flexibles,1074,100% remoto,0,4,"No, pero escucho ofertas.",Semi-Senior,2011,2011,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_LICENCIATURA
2025,Mujer Cis,30,Capital,2,2,1,11.0,,,,Datos y Analítica,Full-Time,3500000,300000,4,Más de tres,70,De uno a tres sueldos,Mix de las anteriores,De 101 a 200 personas,9,"Abono de celular, Abono de Internet, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",1074,Híbrido (presencial y remoto),1,4,"No, estoy muy conforme.",Junior,3259,279,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,40,Capital,14,5,5,0.0,,,,Desarrollo e Ingeniería,Full-Time,8684000,8684000,3,No,0,Menos de un sueldo,guardia,De 501 a 1000 personas,7,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,1,"No, pero escucho ofertas.",Senior,8086,8086,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,27,Capital,4,1,0,1.0,Posgrado/Especialización,En curso,Bioingeniería,Infraestructura y Operaciones,Full-Time,4280000,4280000,3,Uno,60,Un sueldo,Mix de las anteriores,De 101 a 200 personas,7,"Sueldo dividido en dos pagos por mes, Viáticos",1076,100% remoto,0,5,"No, pero escucho ofertas.",Semi-Senior,3978,3978,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_INGENIERIA
2025,Hombre Cis,44,Capital,24,3,6,3.0,,,,Gestión y Consultoría,Full-Time,4500000,4000000,3,Uno,9,Menos de un sueldo,Performance de la compañía,De 51 a 100 personas,7,"Horarios flexibles, Licencia por nacimiento extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",1074,Híbrido (presencial y remoto),1,4,"No, pero escucho ofertas.",Senior,4190,3724,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,29,Resto del país,5,0,5,0.0,Universitario,Completo,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,2117479,1757508,1,Uno,4,No,No recibo bono,Más de 10000 personas,0,"Abono de Internet, Vacaciones flexibles (adicionales a las reglamentarias)",1031,100% remoto,0,2,"Sí, estoy buscando activamente.",Semi-Senior,2054,1705,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Mujer Cis,29,Resto del país,1,1,1,0.0,Universitario,En curso,Arquitectura,Diseño y Experiencia de Usuario,Full-Time,609900,596686,1,Uno,100,No,No recibo bono,De 101 a 200 personas,4,Horarios flexibles,1074,100% remoto,0,5,"Sí, estoy buscando activamente.",Junior,568,556,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,NO_IT
2025,Hombre Cis,24,Buenos Aires,4,0,0,0.0,,,,Desarrollo e Ingeniería,Full-Time,4280000,4280000,1,No,0,No,No recibo bono,De 1001 a 2000 personas,9,Ninguna de las anteriores,1070,100% remoto,0,5,"No, pero escucho ofertas.",Semi-Senior,4000,4000,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,30,Capital,7,2,0,0.0,Universitario,Completo,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,6480000,5184000,4,Uno,20,No,No recibo bono,De 2 a 10 personas,8,Ninguna de las anteriores,1080,100% remoto,0,3,"No, estoy muy conforme.",Senior,6000,4800,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Mujer Cis,51,Capital,2,1,2,0.0,,,,Desarrollo e Ingeniería,Full-Time,2200000,2200000,3,No,0,No,No recibo bono,De 2 a 10 personas,10,Horarios flexibles,1074,100% remoto,0,5,"No, estoy muy conforme.",Junior,2048,2048,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,30,Buenos Aires,2,0,2,0.0,,,,Diseño y Experiencia de Usuario,Full-Time,2120000,2023540,3,No,0,No,No recibo bono,De 11  a 50  personas,8,"Horarios flexibles, Stock options / RSUs",1074,100% remoto,0,5,"No, estoy muy conforme.",Junior,1974,1884,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,36,Buenos Aires,4,0,4,0.0,Universitario,Completo,Licenciatura en Comunicación,Gestión y Consultoría,Full-Time,1980000,1630000,4,No,0,No,No recibo bono,De 51 a 100 personas,10,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Viáticos",1074,100% remoto,0,5,"No, estoy muy conforme.",Semi-Senior,1844,1518,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Mujer Cis,26,Resto del país,2,0,0,0.0,,,,Diseño y Experiencia de Usuario,Full-Time,420000,420000,1,No,0,No,No recibo bono,De 11  a 50  personas,7,Ninguna de las anteriores,1074,100% remoto,0,5,"Sí, estoy buscando activamente.",Junior,391,391,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,26,Capital,2,2,1,2.0,Universitario,En curso,Licenciatura en Ciencia de Datos,Datos y Analítica,Part-Time,900000,900000,2,Dos,0,Un sueldo,Performance grupal,De 2 a 10 personas,6,Ninguna de las anteriores,1100,Híbrido (presencial y remoto),1,5,"No, pero escucho ofertas.",Junior,818,818,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2025,Mujer Cis,40,Capital,5,0,0,0.0,,,,Datos y Analítica,Full-Time,2200000,2000000,4,No,0,No,No recibo bono,De 1001 a 2000 personas,0,Abono de Internet,1074,100% remoto,0,5,"Sí, estoy buscando activamente.",Semi-Senior,2048,1862,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,46,Capital,25,3,3,0.0,,,,Gestión y Consultoría,Full-Time,11800000,8300000,3,Tres,185,3+ sueldos,RSUs,De 201 a 500 personas,8,"Capacitaciones y/o cursos, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Stock options / RSUs",1074,Híbrido (presencial y remoto),3,5,"No, pero escucho ofertas.",Senior,10987,7728,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,41,Buenos Aires,10,2,0,10.0,,,,Otros / No IT,Full-Time,6300000,4000000,4,Uno,7,De uno a tres sueldos,Performance grupal,Más de 10000 personas,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",1074,Híbrido (presencial y remoto),0,5,"No, pero escucho ofertas.",Senior,5866,3724,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,30,Capital,6,3,1,4.0,,,,Datos y Analítica,Full-Time,3225000,2300000,3,Tres,25,De uno a tres sueldos,Mix de las anteriores,De 101 a 200 personas,8,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",1200,Híbrido (presencial y remoto),1,4,"No, pero escucho ofertas.",Senior,2688,1917,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,33,Centro,4,3,1,5.0,Universitario,En curso,Licenciatura en Ciencias de la Computación,Desarrollo e Ingeniería,Full-Time,2500000,2000000,3,Más de tres,6,Un sueldo,Si o si,De 2001a 5000 personas,0,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias), Dias flex ademas de las vacaciones flex",1074,100% remoto,0,5,"No, pero escucho ofertas.",Semi-Senior,2328,1862,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2025,Hombre Cis,39,Capital,20,3,10,5.0,,,,Desarrollo e Ingeniería,Full-Time,7700000,7700000,3,No,0,No,No recibo bono,De 11  a 50  personas,9,Capacitaciones y/o cursos,1100,100% remoto,0,4,"Sí, estoy buscando activamente.",Senior,7000,7000,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,27,Resto del país,4,0,0,0.0,Universitario,En curso,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,3600000,3200000,3,Tres,45,De uno a tres sueldos,Mix de las anteriores,Más de 10000 personas,8,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",1100,100% remoto,1,4,"No, estoy muy conforme.",Semi-Senior,3273,2909,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2025,Hombre Cis,32,Centro,7,3,3,0.0,Universitario,Incompleto,Licenciatura en Ciencias de la Computación,Desarrollo e Ingeniería,Full-Time,1600000,1400000,3,Más de tres,100,Un sueldo,Mix de las anteriores,Más de 10000 personas,6,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",1023,100% remoto,0,1,"Sí, estoy buscando activamente.",Senior,1564,1369,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Hombre Cis,31,Buenos Aires,6,4,2,1.0,Universitario,Completo,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,6720000,4750000,3,Dos,30,3+ sueldos,Mix de las anteriores,Más de 10000 personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",1050,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Senior,6400,4524,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Hombre Cis,35,Centro,4,2,2,0.0,Terciario,Completo,Analista de Sistemas,Desarrollo e Ingeniería,Part-Time,1300000,1150000,2,No,0,No,No recibo bono,De 2 a 10 personas,7,Horarios flexibles,1074,100% remoto,0,3,"No, pero escucho ofertas.",Semi-Senior,1210,1071,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,31,Capital,5,2,5,0.0,Universitario,En curso,Licenciatura en Sistemas,Desarrollo e Ingeniería,Full-Time,3100000,2350000,3,Más de tres,58,3+ sueldos,Performance de la compañía,De 201 a 500 personas,8,"Abono de celular, Capacitaciones y/o cursos, Comidas pagas / subvencionadas",1050,Híbrido (presencial y remoto),1,5,"No, pero escucho ofertas.",Semi-Senior,2952,2238,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2025,Hombre Cis,40,Resto del país,10,2,2,0.0,Universitario,Completo,Ingeniería Electrónica,Desarrollo e Ingeniería,Full-Time,3300000,3000000,4,Tres,100,No,No recibo bono,De 51 a 100 personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Vacaciones flexibles (adicionales a las reglamentarias), Masajes",1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Senior,3073,2793,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
